Madison,GA,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Jackson,AL,"('?', '')","('18.09', 'Very Low')","('63.89', 'High')","('86.90', 'Very High')","('?', '')","('2.70', 'Very Low')","('29.57', 'Low')","('42.14', 'Moderate')","('?', '')"
Florence,MS,"('77.71', 'Moderate')","('58.47', 'Moderate')","('67.13', 'High')","('92.45', 'Very High')","('63.26', 'Moderate')","('13.77', 'High')","('28.00', 'Low')","('47.26', 'Moderate')","('152.39', 'High')"
Charleston,MO,"('131.56', 'Very High')","('55.03', 'Moderate')","('69.71', 'High')","('89.94', 'Very High')","('78.89', 'High')","('3.91', 'Very Low')","('30.50', 'Low')","('36.02', 'Low')","('186.93', 'Very High')"
Buffalo,WY,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Wellington,OH,"('126.96', 'Very High')","('66.81', 'High')","('64.19', 'High')","('97.68', 'Very High')","('63.17', 'Moderate')","('10.32', 'Moderate')","('38.85', 'Moderate')","('23.08', 'Low')","('190.97', 'Very High')"
Ottawa,OH,"('129.08', 'Very High')","('68.66', 'High')","('68.27', 'High')","('44.46', 'Moderate')","('60.75', 'Moderate')","('7.27', 'Low')","('33.92', 'Low')","('24.58', 'Low')","('181.40', 'Very High')"
Phoenix,OR,"('159.32', 'Very High')","('46.94', 'Moderate')","('65.93', 'High')","('53.76', 'Moderate')","('66.11', 'Moderate')","('4.09', 'Very Low')","('32.74', 'Low')","('57.70', 'Moderate')","('165.96', 'Very High')"
Hamburg,PA,"('133.60', 'Very High')","('57.78', 'Moderate')","('74.89', 'High')","('82.75', 'Very High')","('69.76', 'Moderate')","('10.63', 'Moderate')","('32.95', 'Low')","('29.11', 'Low')","('186.38', 'Very High')"
Medford,WI,"('?', '')","('44.74', 'Moderate')","('70.00', 'High')","('80.48', 'Very High')","('?', '')","('3.97', 'Very Low')","('28.80', 'Low')","('34.41', 'Low')","('?', '')"
Geneva,AL,"('174.96', 'Very High')","('69.51', 'High')","('69.90', 'High')","('82.61', 'Very High')","('112.05', 'Very High')","('11.43', 'Moderate')","('32.76', 'Low')","('24.61', 'Low')","('204.81', 'Very High')"
Columbus,MN,"('145.20', 'Very High')","('50.35', 'Moderate')","('70.66', 'High')","('71.29', 'High')","('66.30', 'Moderate')","('3.84', 'Very Low')","('31.15', 'Low')","('29.89', 'Low')","('189.31', 'Very High')"
Edinburgh,IN,"('129.06', 'Very High')","('68.78', 'High')","('75.81', 'High')","('84.01', 'Very High')","('69.72', 'Moderate')","('8.00', 'Low')","('30.94', 'Low')","('29.04', 'Low')","('194.54', 'Very High')"
Georgetown,OH,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
Nashville,AR,"('150.15', 'Very High')","('50.18', 'Moderate')","('62.07', 'High')","('83.02', 'Very High')","('67.25', 'Moderate')","('3.66', 'Very Low')","('38.50', 'Moderate')","('37.39', 'Low')","('183.09', 'Very High')"
Jonesboro,LA,"('?', '')","('55.08', 'Moderate')","('90.74', 'Very High')","('81.79', 'Very High')","('?', '')","('2.11', 'Very Low')","('17.00', 'Very Low')","('58.62', 'Moderate')","('?', '')"
Medina,TX,"('113.03', 'Very High')","('83.38', 'Very High')","('44.51', 'Moderate')","('26.18', 'Moderate')","('40.41', 'Low')","('7.90', 'Low')","('24.50', 'Very Low')","('74.45', 'High')","('139.60', 'Moderate')"
Jackson,LA,"('?', '')","('18.09', 'Very Low')","('63.89', 'High')","('86.90', 'Very High')","('?', '')","('2.70', 'Very Low')","('29.57', 'Low')","('42.14', 'Moderate')","('?', '')"
Florence,CO,"('77.71', 'Moderate')","('58.47', 'Moderate')","('67.13', 'High')","('92.45', 'Very High')","('63.26', 'Moderate')","('13.77', 'High')","('28.00', 'Low')","('47.26', 'Moderate')","('152.39', 'High')"
Portland,MI,"('159.95', 'Very High')","('43.08', 'Moderate')","('68.46', 'High')","('89.56', 'Very High')","('70.29', 'Moderate')","('3.71', 'Very Low')","('32.65', 'Low')","('33.19', 'Low')","('193.57', 'Very High')"
Austin,AR,"('173.55', 'Very High')","('57.42', 'Moderate')","('65.81', 'High')","('82.08', 'Very High')","('63.17', 'Moderate')","('3.49', 'Very Low')","('38.20', 'Moderate')","('43.54', 'Moderate')","('193.88', 'Very High')"
San Diego,TX,"('146.03', 'Very High')","('60.09', 'High')","('68.02', 'High')","('97.08', 'Very High')","('76.82', 'High')","('7.56', 'Low')","('34.65', 'Low')","('38.93', 'Low')","('189.51', 'Very High')"
Georgetown,IN,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
Denver,PA,"('159.86', 'Very High')","('52.16', 'Moderate')","('68.97', 'High')","('56.28', 'Moderate')","('71.99', 'Moderate')","('4.09', 'Very Low')","('35.63', 'Moderate')","('44.03', 'Moderate')","('177.92', 'Very High')"
Houston,MS,"('167.73', 'Very High')","('36.66', 'Low')","('69.56', 'High')","('85.53', 'Very High')","('62.10', 'Moderate')","('2.63', 'Very Low')","('41.86', 'High')","('57.05', 'Moderate')","('173.95', 'Very High')"
Columbus,TX,"('145.20', 'Very High')","('50.35', 'Moderate')","('70.66', 'High')","('71.29', 'High')","('66.30', 'Moderate')","('3.84', 'Very Low')","('31.15', 'Low')","('29.89', 'Low')","('189.31', 'Very High')"
Washington,GA,"('155.26', 'Very High')","('39.83', 'Low')","('70.41', 'High')","('81.62', 'Very High')","('80.43', 'High')","('5.77', 'Low')","('41.16', 'High')","('42.10', 'Moderate')","('174.93', 'Very High')"
Manila,AR,"('40.49', 'Low')","('35.15', 'Low')","('62.51', 'High')","('61.23', 'High')","('34.98', 'Very Low')","('28.02', 'Very High')","('50.74', 'High')","('89.81', 'Very High')","('62.43', 'Very Low')"
Austin,IN,"('173.55', 'Very High')","('57.42', 'Moderate')","('65.81', 'High')","('82.08', 'Very High')","('63.17', 'Moderate')","('3.49', 'Very Low')","('38.20', 'Moderate')","('43.54', 'Moderate')","('193.88', 'Very High')"
Manchester,GA,"('114.52', 'Very High')","('43.95', 'Moderate')","('74.41', 'High')","('86.95', 'Very High')","('66.53', 'Moderate')","('7.80', 'Low')","('39.03', 'Moderate')","('53.30', 'Moderate')","('157.03', 'High')"
Oakland,FL,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Cleveland,GA,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
Geneva,FL,"('174.96', 'Very High')","('69.51', 'High')","('69.90', 'High')","('82.61', 'Very High')","('112.05', 'Very High')","('11.43', 'Moderate')","('32.76', 'Low')","('24.61', 'Low')","('204.81', 'Very High')"
Reno,TX,"('155.18', 'Very High')","('53.74', 'Moderate')","('62.54', 'High')","('62.28', 'High')","('68.42', 'Moderate')","('4.10', 'Very Low')","('23.32', 'Very Low')","('29.80', 'Low')","('192.25', 'Very High')"
Lisbon,ME,"('60.82', 'Moderate')","('68.18', 'High')","('72.41', 'High')","('98.59', 'Very High')","('51.10', 'Low')","('21.20', 'Very High')","('34.56', 'Low')","('36.50', 'Low')","('152.32', 'High')"
Gothenburg,NE,"('143.55', 'Very High')","('54.30', 'Moderate')","('69.98', 'High')","('77.49', 'High')","('63.54', 'Moderate')","('7.97', 'Low')","('23.77', 'Very Low')","('19.55', 'Very Low')","('199.15', 'Very High')"
Madison,OH,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Alexandria,AL,"('18.94', 'Very Low')","('54.53', 'Moderate')","('45.34', 'Moderate')","('95.50', 'Very High')","('18.89', 'Very Low')","('20.42', 'Very High')","('44.28', 'High')","('73.48', 'High')","('91.38', 'Very Low')"
Dublin,TX,"('118.00', 'Very High')","('46.32', 'Moderate')","('51.52', 'Moderate')","('85.89', 'Very High')","('71.64', 'Moderate')","('8.74', 'Moderate')","('40.64', 'Moderate')","('41.79', 'Moderate')","('155.52', 'High')"
Hobart,OK,"('139.97', 'Very High')","('66.13', 'High')","('69.33', 'High')","('90.62', 'Very High')","('65.04', 'Moderate')","('6.93', 'Low')","('27.78', 'Low')","('15.77', 'Very Low')","('209.16', 'Very High')"
Buffalo,MO,"('127.28', 'Very High')","('51.71', 'Moderate')","('71.39', 'High')","('66.43', 'High')","('70.82', 'Moderate')","('3.23', 'Very Low')","('22.92', 'Very Low')","('29.08', 'Low')","('186.30', 'Very High')"
Jackson,MN,"('?', '')","('18.09', 'Very Low')","('63.89', 'High')","('86.90', 'Very High')","('?', '')","('2.70', 'Very Low')","('29.57', 'Low')","('42.14', 'Moderate')","('?', '')"
Hamburg,NJ,"('133.60', 'Very High')","('57.78', 'Moderate')","('74.89', 'High')","('82.75', 'Very High')","('69.76', 'Moderate')","('10.63', 'Moderate')","('32.95', 'Low')","('29.11', 'Low')","('186.38', 'Very High')"
Paris,AR,"('114.57', 'Very High')","('41.95', 'Moderate')","('76.93', 'High')","('88.39', 'Very High')","('74.19', 'High')","('17.08', 'Very High')","('41.23', 'High')","('63.77', 'High')","('139.42', 'Moderate')"
Athens,PA,"('61.95', 'Moderate')","('44.64', 'Moderate')","('58.07', 'Moderate')","('95.18', 'Very High')","('53.07', 'Low')","('15.32', 'High')","('37.56', 'Moderate')","('54.99', 'Moderate')","('125.99', 'Moderate')"
Naples,UT,"('69.25', 'Moderate')","('37.08', 'Low')","('58.98', 'Moderate')","('95.76', 'Very High')","('55.53', 'Low')","('13.89', 'High')","('44.72', 'High')","('78.61', 'High')","('107.55', 'Low')"
Cleveland,OK,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
Glasgow,MT,"('125.05', 'Very High')","('54.21', 'Moderate')","('78.71', 'High')","('84.78', 'Very High')","('65.62', 'Moderate')","('5.50', 'Low')","('32.05', 'Low')","('33.74', 'Low')","('186.29', 'Very High')"
Havana,IL,"('2.38', 'Very Low')","('67.13', 'High')","('51.54', 'Moderate')","('89.86', 'Very High')","('38.92', 'Very Low')","('57.10', 'Very High')","('51.00', 'High')","('58.08', 'Moderate')","('59.88', 'Very Low')"
Burlington,CO,"('?', '')","('56.67', 'Moderate')","('64.53', 'High')","('55.47', 'Moderate')","('?', '')","('4.05', 'Very Low')","('25.00', 'Very Low')","('13.28', 'Very Low')","('?', '')"
Georgetown,IL,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
Corunna,MI,"('100.15', 'High')","('81.81', 'Very High')","('74.48', 'High')","('97.21', 'Very High')","('48.01', 'Low')","('8.56', 'Moderate')","('22.12', 'Very Low')","('32.14', 'Low')","('197.32', 'Very High')"
Hamburg,AR,"('133.60', 'Very High')","('57.78', 'Moderate')","('74.89', 'High')","('82.75', 'Very High')","('69.76', 'Moderate')","('10.63', 'Moderate')","('32.95', 'Low')","('29.11', 'Low')","('186.38', 'Very High')"
Jacksonville,OR,"('153.99', 'Very High')","('43.62', 'Moderate')","('72.86', 'High')","('87.81', 'Very High')","('61.19', 'Moderate')","('3.52', 'Very Low')","('34.56', 'Low')","('38.68', 'Low')","('189.12', 'Very High')"
Nashville,IL,"('150.15', 'Very High')","('50.18', 'Moderate')","('62.07', 'High')","('83.02', 'Very High')","('67.25', 'Moderate')","('3.66', 'Very Low')","('38.50', 'Moderate')","('37.39', 'Low')","('183.09', 'Very High')"
Richmond,UT,"('161.02', 'Very High')","('51.88', 'Moderate')","('73.99', 'High')","('81.27', 'Very High')","('63.06', 'Moderate')","('3.05', 'Very Low')","('22.74', 'Very Low')","('31.31', 'Low')","('205.44', 'Very High')"
Baltimore,OH,"('141.36', 'Very High')","('27.62', 'Low')","('76.36', 'High')","('81.24', 'Very High')","('66.95', 'Moderate')","('2.55', 'Very Low')","('31.71', 'Low')","('52.01', 'Moderate')","('168.19', 'Very High')"
Madison,FL,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Bridgetown,MS,"('64.15', 'Moderate')","('58.03', 'Moderate')","('69.91', 'High')","('71.34', 'High')","('65.67', 'Moderate')","('11.84', 'Moderate')","('36.67', 'Moderate')","('18.53', 'Very Low')","('157.32', 'High')"
Hamilton,TX,"('110.67', 'Very High')","('44.13', 'Moderate')","('75.12', 'High')","('61.06', 'High')","('65.29', 'Moderate')","('27.87', 'Very High')","('35.83', 'Moderate')","('60.24', 'High')","('124.26', 'Moderate')"
Columbus,KS,"('145.20', 'Very High')","('50.35', 'Moderate')","('70.66', 'High')","('71.29', 'High')","('66.30', 'Moderate')","('3.84', 'Very Low')","('31.15', 'Low')","('29.89', 'Low')","('189.31', 'Very High')"
Medina,WA,"('113.03', 'Very High')","('83.38', 'Very High')","('44.51', 'Moderate')","('26.18', 'Moderate')","('40.41', 'Low')","('7.90', 'Low')","('24.50', 'Very Low')","('74.45', 'High')","('139.60', 'Moderate')"
Vienna,GA,"('117.81', 'Very High')","('70.56', 'High')","('81.02', 'Very High')","('81.77', 'Very High')","('67.85', 'Moderate')","('14.75', 'High')","('21.23', 'Very Low')","('15.63', 'Very Low')","('199.50', 'Very High')"
El Paso,IL,"('149.48', 'Very High')","('67.70', 'High')","('62.21', 'High')","('72.05', 'High')","('58.60', 'Low')","('2.70', 'Very Low')","('25.92', 'Very Low')","('45.49', 'Moderate')","('190.70', 'Very High')"
Madison,WV,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Lima,PA,"('43.44', 'Low')","('29.75', 'Low')","('58.44', 'Moderate')","('97.69', 'Very High')","('31.78', 'Very Low')","('16.11', 'Very High')","('51.02', 'High')","('84.56', 'Very High')","('87.02', 'Very Low')"
Madrid,IA,"('99.45', 'High')","('71.90', 'High')","('79.87', 'High')","('85.47', 'Very High')","('53.94', 'Low')","('13.18', 'High')","('27.44', 'Low')","('37.98', 'Low')","('178.55', 'Very High')"
Manchester,PA,"('114.52', 'Very High')","('43.95', 'Moderate')","('74.41', 'High')","('86.95', 'Very High')","('66.53', 'Moderate')","('7.80', 'Low')","('39.03', 'Moderate')","('53.30', 'Moderate')","('157.03', 'High')"
Madison,IL,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Hamilton,IL,"('110.67', 'Very High')","('44.13', 'Moderate')","('75.12', 'High')","('61.06', 'High')","('65.29', 'Moderate')","('27.87', 'Very High')","('35.83', 'Moderate')","('60.24', 'High')","('124.26', 'Moderate')"
Warsaw,NC,"('98.29', 'High')","('74.64', 'High')","('58.43', 'Moderate')","('74.61', 'High')","('47.94', 'Low')","('14.29', 'High')","('34.76', 'Low')","('59.68', 'Moderate')","('148.63', 'High')"
Cleveland,FL,"('133.62', 'Very High')","('36.59', 'Low')","('78.49', 'High')","('73.11', 'High')","('62.02', 'Moderate')","('1.75', 'Very Low')","('32.93', 'Low')","('39.13', 'Low')","('176.99', 'Very High')"
Dublin,VA,"('118.00', 'Very High')","('46.32', 'Moderate')","('51.52', 'Moderate')","('85.89', 'Very High')","('71.64', 'Moderate')","('8.74', 'Moderate')","('40.64', 'Moderate')","('41.79', 'Moderate')","('155.52', 'High')"
Palermo,NJ,"('88.61', 'High')","('54.89', 'Moderate')","('58.67', 'Moderate')","('97.63', 'Very High')","('52.73', 'Low')","('9.73', 'Moderate')","('32.22', 'Low')","('65.11', 'High')","('144.39', 'Moderate')"
Burlington,KS,"('?', '')","('56.67', 'Moderate')","('64.53', 'High')","('55.47', 'Moderate')","('?', '')","('4.05', 'Very Low')","('25.00', 'Very Low')","('13.28', 'Very Low')","('?', '')"
Charleston,AR,"('131.56', 'Very High')","('55.03', 'Moderate')","('69.71', 'High')","('89.94', 'Very High')","('78.89', 'High')","('3.91', 'Very Low')","('30.50', 'Low')","('36.02', 'Low')","('186.93', 'Very High')"
Liverpool,NY,"('124.42', 'Very High')","('51.02', 'Moderate')","('79.07', 'High')","('90.87', 'Very High')","('62.19', 'Moderate')","('5.21', 'Low')","('32.78', 'Low')","('30.66', 'Low')","('188.94', 'Very High')"
Juneau,WI,"('?', '')","('60.48', 'High')","('47.22', 'Moderate')","('67.54', 'High')","('?', '')","('3.80', 'Very Low')","('20.00', 'Very Low')","('11.03', 'Very Low')","('?', '')"
Delhi,LA,"('84.57', 'Moderate')","('40.90', 'Moderate')","('66.05', 'High')","('58.90', 'Moderate')","('22.29', 'Very Low')","('13.07', 'High')","('57.84', 'Very High')","('90.17', 'Very High')","('96.00', 'Very Low')"
Henderson,GA,"('?', '')","('77.09', 'High')","('61.11', 'High')","('58.61', 'Moderate')","('?', '')","('3.02', 'Very Low')","('25.56', 'Very Low')","('37.51', 'Low')","('?', '')"
Georgetown,CA,"('29.93', 'Very Low')","('29.96', 'Low')","('35.45', 'Low')","('65.81', 'High')","('50.75', 'Low')","('24.95', 'Very High')","('36.50', 'Moderate')","('68.10', 'High')","('69.40', 'Very Low')"
Lisbon,OH,"('60.82', 'Moderate')","('68.18', 'High')","('72.41', 'High')","('98.59', 'Very High')","('51.10', 'Low')","('21.20', 'Very High')","('34.56', 'Low')","('36.50', 'Low')","('152.32', 'High')"
Richmond,IL,"('161.02', 'Very High')","('51.88', 'Moderate')","('73.99', 'High')","('81.27', 'Very High')","('63.06', 'Moderate')","('3.05', 'Very Low')","('22.74', 'Very Low')","('31.31', 'Low')","('205.44', 'Very High')"
Burlington,OH,"('?', '')","('56.67', 'Moderate')","('64.53', 'High')","('55.47', 'Moderate')","('?', '')","('4.05', 'Very Low')","('25.00', 'Very Low')","('13.28', 'Very Low')","('?', '')"
Nice,CA,"('101.86', 'High')","('43.62', 'Moderate')","('85.50', 'Very High')","('95.11', 'Very High')","('66.92', 'Moderate')","('11.57', 'Moderate')","('42.67', 'High')","('51.09', 'Moderate')","('154.80', 'High')"
Denver,NC,"('159.86', 'Very High')","('52.16', 'Moderate')","('68.97', 'High')","('56.28', 'Moderate')","('71.99', 'Moderate')","('4.09', 'Very Low')","('35.63', 'Moderate')","('44.03', 'Moderate')","('177.92', 'Very High')"
Milan,NM,"('82.05', 'Moderate')","('47.18', 'Moderate')","('70.34', 'High')","('88.12', 'Very High')","('67.91', 'Moderate')","('16.55', 'Very High')","('36.02', 'Moderate')","('67.69', 'High')","('127.43', 'Moderate')"
Midland,PA,"('?', '')","('73.90', 'High')","('65.74', 'High')","('78.86', 'High')","('?', '')","('1.54', 'Very Low')","('25.00', 'Very Low')","('63.79', 'High')","('?', '')"
Anchorage,KY,"('151.45', 'Very High')","('36.72', 'Low')","('61.47', 'High')","('41.61', 'Moderate')","('76.37', 'High')","('2.95', 'Very Low')","('25.62', 'Very Low')","('15.69', 'Very Low')","('183.55', 'Very High')"
Houston,MO,"('167.73', 'Very High')","('36.66', 'Low')","('69.56', 'High')","('85.53', 'Very High')","('62.10', 'Moderate')","('2.63', 'Very Low')","('41.86', 'High')","('57.05', 'Moderate')","('173.95', 'Very High')"
Phoenix,NY,"('159.32', 'Very High')","('46.94', 'Moderate')","('65.93', 'High')","('53.76', 'Moderate')","('66.11', 'Moderate')","('4.09', 'Very Low')","('32.74', 'Low')","('57.70', 'Moderate')","('165.96', 'Very High')"
Manchester,MI,"('114.52', 'Very High')","('43.95', 'Moderate')","('74.41', 'High')","('86.95', 'Very High')","('66.53', 'Moderate')","('7.80', 'Low')","('39.03', 'Moderate')","('53.30', 'Moderate')","('157.03', 'High')"
Como,WI,"('88.19', 'High')","('64.60', 'High')","('58.95', 'Moderate')","('84.60', 'Very High')","('65.40', 'Moderate')","('8.12', 'Moderate')","('28.57', 'Low')","('46.82', 'Moderate')","('159.20', 'High')"
Havana,FL,"('2.38', 'Very Low')","('67.13', 'High')","('51.54', 'Moderate')","('89.86', 'Very High')","('38.92', 'Very Low')","('57.10', 'Very High')","('51.00', 'High')","('58.08', 'Moderate')","('59.88', 'Very Low')"
Warsaw,VA,"('98.29', 'High')","('74.64', 'High')","('58.43', 'Moderate')","('74.61', 'High')","('47.94', 'Low')","('14.29', 'High')","('34.76', 'Low')","('59.68', 'Moderate')","('148.63', 'High')"
Charleston,MS,"('131.56', 'Very High')","('55.03', 'Moderate')","('69.71', 'High')","('89.94', 'Very High')","('78.89', 'High')","('3.91', 'Very Low')","('30.50', 'Low')","('36.02', 'Low')","('186.93', 'Very High')"
Eureka,KS,"('?', '')","('29.96', 'Low')","('43.83', 'Moderate')","('95.62', 'Very High')","('?', '')","('4.79', 'Very Low')","('15.00', 'Very Low')","('10.34', 'Very Low')","('?', '')"
Lisbon,ND,"('60.82', 'Moderate')","('68.18', 'High')","('72.41', 'High')","('98.59', 'Very High')","('51.10', 'Low')","('21.20', 'Very High')","('34.56', 'Low')","('36.50', 'Low')","('152.32', 'High')"
Santo Domingo,PR,"('43.33', 'Low')","('32.28', 'Low')","('54.92', 'Moderate')","('67.82', 'High')","('39.88', 'Very Low')","('10.88', 'Moderate')","('35.39', 'Moderate')","('77.58', 'High')","('93.77', 'Very Low')"
Memphis,TX,"('153.14', 'Very High')","('22.03', 'Low')","('48.23', 'Moderate')","('84.42', 'Very High')","('61.45', 'Moderate')","('2.07', 'Very Low')","('23.39', 'Very Low')","('47.34', 'Moderate')","('168.23', 'Very High')"
Melbourne,AR,"('153.08', 'Very High')","('56.13', 'Moderate')","('73.28', 'High')","('94.30', 'Very High')","('64.27', 'Moderate')","('7.78', 'Low')","('41.81', 'High')","('27.29', 'Low')","('196.74', 'Very High')"
Valencia,NM,"('117.78', 'Very High')","('64.61', 'High')","('81.08', 'Very High')","('93.84', 'Very High')","('46.34', 'Low')","('7.57', 'Low')","('21.17', 'Very Low')","('22.08', 'Low')","('205.62', 'Very High')"
Denver,IA,"('159.86', 'Very High')","('52.16', 'Moderate')","('68.97', 'High')","('56.28', 'Moderate')","('71.99', 'Moderate')","('4.09', 'Very Low')","('35.63', 'Moderate')","('44.03', 'Moderate')","('177.92', 'Very High')"
Geneva,NE,"('174.96', 'Very High')","('69.51', 'High')","('69.90', 'High')","('82.61', 'Very High')","('112.05', 'Very High')","('11.43', 'Moderate')","('32.76', 'Low')","('24.61', 'Low')","('204.81', 'Very High')"
San Antonio,PR,"('165.53', 'Very High')","('51.94', 'Moderate')","('68.33', 'High')","('80.58', 'Very High')","('59.09', 'Low')","('3.92', 'Very Low')","('31.84', 'Low')","('43.86', 'Moderate')","('191.39', 'Very High')"
Geneva,WA,"('174.96', 'Very High')","('69.51', 'High')","('69.90', 'High')","('82.61', 'Very High')","('112.05', 'Very High')","('11.43', 'Moderate')","('32.76', 'Low')","('24.61', 'Low')","('204.81', 'Very High')"
Madison,NC,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Cambridge,IL,"('131.22', 'Very High')","('64.55', 'High')","('71.63', 'High')","('91.37', 'Very High')","('71.17', 'Moderate')","('9.78', 'Moderate')","('36.69', 'Moderate')","('38.61', 'Low')","('182.89', 'Very High')"
Edmonton,KY,"('121.90', 'Very High')","('53.58', 'Moderate')","('76.91', 'High')","('32.11', 'Moderate')","('59.55', 'Low')","('4.85', 'Very Low')","('28.14', 'Low')","('28.73', 'Low')","('172.99', 'Very High')"
Athens,IL,"('61.95', 'Moderate')","('44.64', 'Moderate')","('58.07', 'Moderate')","('95.18', 'Very High')","('53.07', 'Low')","('15.32', 'High')","('37.56', 'Moderate')","('54.99', 'Moderate')","('125.99', 'Moderate')"
Cologne,MN,"('124.80', 'Very High')","('55.72', 'Moderate')","('72.77', 'High')","('84.85', 'Very High')","('66.84', 'Moderate')","('10.18', 'Moderate')","('37.00', 'Moderate')","('38.83', 'Low')","('173.92', 'Very High')"
Jackson,KY,"('?', '')","('18.09', 'Very Low')","('63.89', 'High')","('86.90', 'Very High')","('?', '')","('2.70', 'Very Low')","('29.57', 'Low')","('42.14', 'Moderate')","('?', '')"
Vienna,IL,"('117.81', 'Very High')","('70.53', 'High')","('81.02', 'Very High')","('81.77', 'Very High')","('67.85', 'Moderate')","('14.75', 'High')","('21.23', 'Very Low')","('15.63', 'Very Low')","('199.48', 'Very High')"
Dublin,PA,"('118.00', 'Very High')","('46.32', 'Moderate')","('51.52', 'Moderate')","('85.89', 'Very High')","('71.64', 'Moderate')","('8.74', 'Moderate')","('40.64', 'Moderate')","('41.79', 'Moderate')","('155.52', 'High')"
Minneapolis,KS,"('168.42', 'Very High')","('44.36', 'Moderate')","('71.68', 'High')","('49.46', 'Moderate')","('68.04', 'Moderate')","('3.45', 'Very Low')","('35.43', 'Moderate')","('28.72', 'Low')","('187.59', 'Very High')"
Madison,NE,"('158.52', 'Very High')","('66.47', 'High')","('68.39', 'High')","('51.64', 'Moderate')","('64.68', 'Moderate')","('3.10', 'Very Low')","('33.85', 'Low')","('33.27', 'Low')","('192.54', 'Very High')"
Prince George,VA,"('?', '')","('43.94', 'Moderate')","('54.63', 'Moderate')","('36.07', 'Moderate')","('?', '')","('?', '')","('16.17', 'Very Low')","('40.61', 'Moderate')","('?', '')"
Warsaw,MO,"('98.29', 'High')","('74.64', 'High')","('58.43', 'Moderate')","('74.61', 'High')","('47.94', 'Low')","('14.29', 'High')","('34.76', 'Low')","('59.68', 'Moderate')","('148.63', 'High')"
Lawton,MI,"('?', '')","('12.45', 'Very Low')","('59.72', 'Moderate')","('68.88', 'High')","('?', '')","('1.91', 'Very Low')","('15.00', 'Very Low')","('27.59', 'Low')","('?', '')"
Oakland,MD,"('150.68', 'Very High')","('31.25', 'Low')","('77.54', 'High')","('96.40', 'Very High')","('84.86', 'High')","('6.43', 'Low')","('36.47', 'Moderate')","('40.26', 'Moderate')","('179.06', 'Very High')"
Manchester,KY,"('114.52', 'Very High')","('43.95', 'Moderate')","('74.41', 'High')","('86.95', 'Very High')","('66.53', 'Moderate')","('7.80', 'Low')","('39.03', 'Moderate')","('53.30', 'Moderate')","('157.03', 'High')"
Genoa,OH,"('87.40', 'High')","('54.87', 'Moderate')","('66.82', 'High')","('95.00', 'Very High')","('60.89', 'Moderate')","('7.27', 'Low')","('33.65', 'Low')","('51.13', 'Moderate')","('156.51', 'High')"
